City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Roura,GF,4.7263,-52.3274,84.11,79,20,10.36,few clouds
454,Beringovskiy,RU,63.05,179.3167,-3.6,82,100,5.91,overcast clouds
455,Nyurba,RU,63.2842,118.3319,-4.13,91,100,4.72,overcast clouds
456,Yumen,CN,40.2833,97.2,28.29,30,3,12.46,clear sky
457,Madang,PG,-5.2246,145.7966,76.19,89,99,3.22,overcast clouds
458,Tawau,MY,4.2498,117.8871,77.74,90,100,5.53,overcast clouds
459,Quatre Cocos,MU,-20.2078,57.7625,76.08,76,24,8.72,few clouds
460,Tolaga Bay,NZ,-38.3667,178.3,58.95,62,49,2.91,scattered clouds
461,Ganzhou,CN,28.8184,115.4327,47.05,63,43,1.39,scattered clouds
462,Northam,GB,51.0333,-4.2167,46.09,91,100,1.14,overcast clouds
463,Porto Novo,BJ,6.4965,2.6036,84.02,80,99,7.36,overcast clouds
464,Ilhabela,BR,-23.7781,-45.3581,74.8,76,54,4.29,broken clouds
465,Udachnyy,RU,66.4167,112.4,-10.7,93,100,7.56,overcast clouds
466,Carutapera,BR,-1.195,-46.02,83.97,68,33,9.53,scattered clouds
467,Severnyy,RU,50.677,36.5532,28.44,74,75,11.18,broken clouds
468,Pokrovka,KG,42.3414,78.0056,30.96,47,6,7.2,clear sky
469,Anuchino,RU,43.9622,133.0544,15.03,90,100,4.85,overcast clouds
470,Zhanaozen,KZ,43.3,52.8,36.45,78,100,22.21,overcast clouds
471,Guarda,PT,40.5373,-7.2658,41.23,90,81,6.78,broken clouds
472,Kurilsk,RU,45.2333,147.8833,35.67,66,76,14.09,broken clouds
473,Maneromango,TZ,-7.1988,38.7848,70.92,98,18,4.27,few clouds
474,Gat,IL,31.61,34.7642,63.81,70,99,4.34,overcast clouds
475,Cortez,US,37.3489,-108.5859,49.68,36,1,11.5,clear sky
476,Kachug,RU,53.9606,105.8817,13.57,97,100,3.2,overcast clouds
477,Taitung,TW,22.7583,121.1444,68.97,77,59,6.98,broken clouds
478,Port Hardy,CA,50.6996,-127.4199,44.6,93,90,21.85,light rain
479,Ipojuca,BR,-8.3989,-35.0639,84.11,70,4,10.16,clear sky
480,Finnsnes,NO,69.2296,17.9811,24.76,96,100,5.59,overcast clouds
481,Luorong,CN,24.4058,109.6086,53.85,63,99,2.84,overcast clouds
482,Minas,UY,-34.3759,-55.2377,86.47,25,0,12.57,clear sky
483,Lata,PT,40.1629,-8.3327,54.01,90,3,3.85,clear sky
484,Ca Mau,VN,9.1769,105.15,75.65,90,99,6.91,overcast clouds
485,Ulladulla,AU,-35.35,150.4667,68.77,96,100,4.61,overcast clouds
486,Pacific Grove,US,36.6177,-121.9166,68.58,33,1,4.0,clear sky
487,Nome,US,64.5011,-165.4064,-5.73,65,1,0.0,clear sky
488,Korla,CN,41.7597,86.1469,27.68,59,8,2.57,clear sky
489,Saint-Leu,RE,-21.15,55.2833,76.06,76,2,8.41,clear sky
490,Port Blair,IN,11.6667,92.75,81.18,83,100,12.1,overcast clouds
491,Lazaro Cardenas,MX,17.9583,-102.2,83.93,68,5,7.87,clear sky
492,Karasburg,NA,-28.0167,18.75,75.49,18,73,7.38,broken clouds
493,Eenhana,NA,-17.4667,16.3333,76.96,17,0,5.88,clear sky
494,Huaiyin,CN,33.5886,119.0192,45.57,64,0,5.5,clear sky
495,Gamba,GA,-2.65,10.0,76.1,90,100,4.16,overcast clouds
496,Derzhavinsk,KZ,51.1,66.3167,19.53,95,100,9.24,light snow
497,Verkhoyansk,RU,67.5447,133.385,-41.3,100,55,0.69,broken clouds
498,Maryville,US,35.7565,-83.9705,58.68,37,75,1.99,broken clouds
499,Hengshui,CN,37.7322,115.7011,38.55,44,0,4.76,clear sky
500,Padang,ID,-0.9492,100.3543,78.06,71,100,2.3,overcast clouds
501,Umm Kaddadah,SD,13.6017,26.6876,69.42,14,3,12.08,clear sky
502,Hami,CN,42.8,93.45,26.02,67,12,2.8,few clouds
503,Vila Franca Do Campo,PT,37.7167,-25.4333,65.19,72,100,21.23,overcast clouds
504,Christchurch,NZ,-43.5333,172.6333,66.02,75,100,8.01,overcast clouds
505,Pregradnoye,RU,45.8218,41.7469,33.08,69,51,4.16,broken clouds
506,Otta,NO,61.7712,9.5353,32.23,96,99,1.66,overcast clouds
507,Chara,RU,56.9064,118.2631,-7.35,90,98,0.22,overcast clouds
508,Chekmagush,RU,55.1319,54.6556,12.7,91,99,12.1,overcast clouds
509,Eskil,TR,38.4017,33.4131,46.9,90,100,7.31,light rain
510,Inhambane,MZ,-23.865,35.3833,71.02,72,4,11.12,clear sky
511,Praia Da Vitoria,PT,38.7333,-27.0667,64.65,77,75,27.6,broken clouds
512,Mikhaylovka,RU,50.06,43.2379,20.7,62,5,8.77,clear sky
513,Kavali,IN,14.9167,79.9833,78.64,82,100,7.16,light rain
514,Prince Rupert,CA,54.3161,-130.3201,42.49,87,90,27.63,moderate rain
515,Miguelopolis,BR,-20.1794,-48.0319,93.02,36,100,6.53,overcast clouds
516,Road Town,VG,18.4167,-64.6167,84.29,70,20,4.61,few clouds
517,Bira,RU,49.0,132.4667,5.27,98,75,3.36,broken clouds
518,Urumqi,CN,43.801,87.6005,18.55,86,15,4.47,mist
519,Solwezi,ZM,-12.1688,26.3894,62.02,95,100,3.18,light rain
520,Newport,GB,51.5877,-2.9984,45.77,88,100,2.39,overcast clouds
521,Sabang,ID,5.8933,95.3214,77.45,81,100,10.76,overcast clouds
522,The Valley,AI,18.217,-63.0578,84.06,69,40,3.44,scattered clouds
523,Mayo,US,38.8876,-76.5119,51.22,45,1,1.99,clear sky
524,Quthing,LS,-30.4,27.7003,54.68,63,100,5.19,overcast clouds
525,Ola,RU,59.5833,151.2833,13.05,80,8,11.63,clear sky
526,Omsukchan,RU,62.5333,155.8,-5.87,98,100,5.14,overcast clouds
527,Angoram,PG,-4.0625,144.0661,72.84,99,100,1.68,overcast clouds
528,Hauterive,FR,46.0901,3.4459,39.96,88,100,0.96,overcast clouds
529,Kudahuvadhoo,MV,2.6708,72.8944,81.59,71,100,19.28,overcast clouds
530,Price,US,39.5994,-110.8107,43.86,22,75,11.5,broken clouds
531,Biskamzha,RU,53.4497,89.5272,19.45,97,100,2.73,light snow
532,Kismayo,SO,-0.3582,42.5454,79.52,83,64,10.54,broken clouds
533,Mildura,AU,-34.2,142.15,69.76,88,90,6.91,overcast clouds
534,Necochea,AR,-38.5473,-58.7368,80.04,41,6,11.59,clear sky
535,Oparino,RU,59.8518,48.2783,16.9,95,100,8.16,overcast clouds
536,Charters Towers,AU,-20.1,146.2667,76.5,78,98,8.1,overcast clouds
537,Villafranca De Los Barros,ES,38.5614,-6.3381,46.24,84,27,8.39,scattered clouds
538,Chapais,CA,49.7834,-74.8492,26.38,82,53,8.21,broken clouds
539,Naruto,JP,34.1833,134.6167,55.42,81,40,9.22,scattered clouds
540,Ciudad Bolivar,VE,8.1222,-63.5497,90.48,46,88,6.93,overcast clouds
541,Sechura,PE,-5.5569,-80.8222,74.98,63,94,13.4,overcast clouds
542,Lingyuan,CN,41.24,119.4011,26.82,59,0,2.13,clear sky
543,Tanete,ID,-3.9443,119.7848,75.69,93,100,1.81,overcast clouds
544,Kedrovyy,RU,56.1667,91.8167,21.61,80,100,6.04,overcast clouds
545,Okha,RU,53.5739,142.9478,29.35,91,77,5.12,broken clouds
546,Salta,AR,-24.7859,-65.4117,80.89,65,75,1.99,broken clouds
547,Atherton,GB,53.5237,-2.4935,45.95,80,100,1.99,overcast clouds
548,Atraulia,IN,26.3333,82.95,63.68,51,0,3.44,clear sky
549,Ares,BR,-6.1944,-35.1603,84.74,72,8,12.95,clear sky
550,Lamu,KE,-2.2717,40.902,82.62,86,86,10.78,overcast clouds
551,Vysokogornyy,RU,50.1167,139.15,15.13,95,100,3.15,light snow
552,Callaway,US,30.153,-85.5699,67.96,40,75,3.0,broken clouds
553,Taoudenni,ML,22.6783,-3.9836,83.08,30,100,7.72,overcast clouds
554,Tauranga,NZ,-37.6861,176.1667,62.33,60,90,3.0,overcast clouds
555,Sibolga,ID,1.7427,98.7792,75.29,80,85,3.33,overcast clouds
556,Cervo,ES,43.6702,-7.4101,51.96,75,70,10.38,broken clouds
557,Bridgetown,BB,13.1,-59.6167,84.69,74,40,13.8,scattered clouds
558,Sembabule,UG,-0.0772,31.4567,65.01,83,25,4.47,scattered clouds
559,Baoying,CN,33.2292,119.3092,46.13,72,0,6.53,clear sky
560,Hamilton,US,39.1834,-84.5333,55.74,41,1,1.99,clear sky
561,Zhanakorgan,KZ,43.9098,67.2495,47.1,47,21,14.09,few clouds
562,Inta,RU,66.0317,60.1659,10.81,94,100,16.26,overcast clouds
563,Homer,US,59.6425,-151.5483,21.07,73,75,5.75,broken clouds
564,Sovetskaya Gavan,RU,48.9723,140.2878,22.73,73,84,4.79,broken clouds
565,Santa Ana,US,33.7456,-117.8678,78.62,49,1,1.99,clear sky
566,Cockburn Town,TC,21.4612,-71.1419,79.74,64,100,18.37,overcast clouds
567,Mount Gambier,AU,-37.8333,140.7667,55.29,92,35,7.36,scattered clouds
568,Legnago,IT,45.1832,11.3091,43.86,56,3,5.7,clear sky
569,Divnogorsk,RU,55.9594,92.3619,23.49,81,100,5.39,overcast clouds
570,Aldine,US,29.9324,-95.3802,77.38,70,90,8.99,overcast clouds
571,Motril,ES,36.7507,-3.5179,54.27,58,12,11.21,few clouds
572,Calabar,NG,4.9517,8.322,76.91,92,97,4.09,overcast clouds
573,Rawson,AR,-43.3002,-65.1023,69.03,51,20,19.01,few clouds
574,Champerico,GT,14.3,-91.9167,91.94,68,54,6.89,broken clouds
575,Atasu,KZ,48.6814,71.6433,35.74,74,100,14.32,light rain
576,Kharan,PK,28.5833,65.4167,64.54,26,0,3.87,clear sky
577,Palasa,IN,18.7667,84.4167,74.14,89,99,3.74,overcast clouds
578,Provideniya,RU,64.3833,-173.3,2.55,79,83,4.41,broken clouds
579,Ljungby,SE,56.8332,13.9408,44.38,89,100,11.23,overcast clouds
580,Saiha,IN,22.4833,92.9667,58.98,73,0,3.62,clear sky
581,Skibbereen,IE,51.55,-9.2667,39.0,76,9,12.97,clear sky
582,Tubuala,PA,9.5167,-79.0333,82.51,73,63,7.25,broken clouds
583,Tulun,RU,54.5611,100.5792,7.07,95,20,3.58,few clouds
584,Keti Bandar,PK,24.1447,67.4497,75.49,77,4,8.05,clear sky
585,Gisborne,NZ,-38.6533,178.0042,60.94,64,15,1.66,few clouds
586,Wanning,CN,18.8003,110.3967,64.98,84,37,10.56,scattered clouds
587,Kiunga,PG,-6.1219,141.2906,73.94,100,100,1.41,overcast clouds
588,Tessalit,ML,20.1986,1.0114,78.71,29,48,8.68,scattered clouds
589,Narrabri,AU,-30.3167,149.7833,73.49,73,75,18.41,light rain
590,Surt,LY,31.2089,16.5887,69.04,72,51,15.75,broken clouds
591,Tumut,AU,-35.3,148.2167,65.39,94,99,3.4,moderate rain
592,Mukhen,RU,48.1,136.1,8.94,95,99,3.15,light snow
593,Nhulunbuy,AU,-12.2333,136.7667,79.41,83,99,5.75,overcast clouds
594,Semirom,IR,31.4167,51.5667,37.63,49,51,2.98,broken clouds
595,Beaverlodge,CA,55.2166,-119.4361,6.15,87,100,4.65,overcast clouds
596,Kaniama,CD,-7.5667,24.1833,67.68,91,100,1.66,overcast clouds
597,Jos,NG,9.9167,8.9,70.5,29,100,2.91,overcast clouds
598,Yala,TH,6.3333,101.25,73.98,99,100,2.17,overcast clouds
599,Nabire,ID,-3.3667,135.4833,75.11,91,99,2.42,overcast clouds
600,Arica,CL,-18.475,-70.3042,74.75,68,0,12.66,clear sky
601,Harper,LR,4.375,-7.7169,80.02,83,62,6.96,broken clouds
602,La Orilla,MX,17.9833,-102.2333,83.98,67,6,8.39,clear sky
603,Felanitx,ES,39.4696,3.1483,54.12,68,17,11.68,few clouds
604,Yeysk,RU,46.6989,38.2792,33.73,57,3,4.36,clear sky
605,Kosum Phisai,TH,16.2486,103.0674,69.1,72,100,5.82,overcast clouds
606,Pucara,PE,-15.9803,-71.4606,39.33,91,100,7.23,overcast clouds
607,Saint Anthony,US,45.0205,-93.218,48.4,58,1,7.0,clear sky
608,Teseney,ER,15.11,36.6575,79.57,36,0,7.49,clear sky
609,Kungurtug,RU,50.5994,97.5228,9.37,95,51,2.13,broken clouds
610,Martil,MA,35.6166,-5.2752,59.07,82,75,10.36,broken clouds
611,Little Chute,US,44.28,-88.3184,50.58,59,75,4.0,broken clouds
612,Imeni Poliny Osipenko,RU,52.4201,136.4853,18.54,96,100,3.18,light snow
613,Papayal,PE,-4.0761,-80.7361,79.59,56,91,6.15,overcast clouds
614,Greenville,US,35.6127,-77.3663,52.99,37,1,3.44,clear sky
615,Zlobin,HR,45.2924,14.6541,34.16,70,3,5.19,clear sky
616,Mongo,TD,12.1844,18.693,79.38,15,92,5.77,overcast clouds
617,Basoko,CD,1.2391,23.616,76.64,73,29,1.66,scattered clouds
618,Geraldton,AU,-28.7667,114.6,57.61,72,0,6.91,clear sky
619,Joshimath,IN,30.5667,79.5667,47.17,37,0,5.55,clear sky
620,Solnechnyy,RU,50.7214,136.6319,19.45,94,100,7.2,light snow
621,Moree,AU,-29.4667,149.85,69.82,83,75,18.41,light rain
622,Walvis Bay,NA,-22.9575,14.5053,60.1,88,51,9.22,broken clouds
623,At-Bashi,KG,41.1702,75.8106,21.18,52,52,2.48,broken clouds
624,Tehachapi,US,35.1322,-118.449,58.41,19,1,11.01,clear sky
625,Gamboma,CG,-1.8764,15.8644,72.16,93,90,1.21,overcast clouds
626,Nombre De Dios,MX,23.85,-104.2333,76.55,24,62,13.15,broken clouds
627,Ucluelet,CA,48.9329,-125.5528,47.08,91,100,1.99,overcast clouds
628,Bambanglipuro,ID,-7.95,110.2833,77.88,88,100,2.86,overcast clouds
629,Omboue,GA,-1.5746,9.2618,77.07,89,100,5.1,overcast clouds
630,Pemba,MZ,-12.974,40.5178,81.0,78,13,14.94,few clouds
631,Olinda,BR,-8.0089,-34.8553,83.93,70,40,8.05,scattered clouds
632,Altayskoye,RU,51.9533,85.3325,36.27,72,100,7.38,overcast clouds
633,Sembe,CG,1.6481,14.5806,73.13,81,45,2.24,scattered clouds
634,Norden,DE,53.6,7.2,44.91,90,100,13.35,overcast clouds
635,Valer,NO,60.6785,11.8331,39.7,93,100,3.65,overcast clouds
636,Westport,US,41.1415,-73.3579,46.22,38,1,4.0,clear sky
637,Pastos Bons,BR,-6.6017,-44.0767,81.28,67,100,3.27,overcast clouds
638,Sjovegan,NO,68.8726,17.8474,22.14,89,100,7.09,overcast clouds
639,Kaz,RU,52.9113,87.3105,26.11,90,100,4.23,overcast clouds
640,The Pas,CA,53.8251,-101.2541,1.42,71,1,10.36,clear sky
641,Tevaitoa,PF,-16.7833,-151.5,80.73,74,2,7.4,clear sky
642,Baykit,RU,61.67,96.37,8.42,99,98,2.15,overcast clouds
643,Ponta Delgada,PT,37.7333,-25.6667,65.5,77,75,16.11,broken clouds
644,Yerkoy,TR,39.6381,34.4672,42.96,88,100,7.58,light rain
645,Batemans Bay,AU,-35.7167,150.1833,72.19,95,100,2.91,overcast clouds
646,Ayorou,NE,14.7308,0.9174,85.71,14,1,8.9,clear sky
647,Akyab,MM,20.15,92.9,74.79,69,5,6.33,clear sky
648,Deep River,CA,46.1001,-77.4995,44.44,55,66,7.27,broken clouds
649,Peniche,PT,39.3558,-9.3811,55.96,74,85,23.78,overcast clouds
650,Grenfell,AU,-33.9,148.1667,62.96,92,100,4.27,overcast clouds
651,Byron Bay,AU,-28.65,153.6167,72.05,91,100,9.57,moderate rain
652,Tucuman,AR,-26.8241,-65.2226,82.4,61,75,6.91,broken clouds
653,Chenghai,CN,23.4632,116.768,55.31,94,0,0.0,clear sky
654,Koraput,IN,18.8167,82.7167,64.58,93,99,3.58,overcast clouds
655,Przhevalskoye,RU,55.5093,31.8482,34.23,92,90,10.09,overcast clouds
656,Beian,NO,63.6559,9.5683,41.0,93,75,16.11,light intensity shower rain
657,Hwange,ZW,-18.3693,26.5019,79.9,15,100,7.63,overcast clouds
658,Aleppo,SY,36.25,37.5,58.77,55,47,6.69,scattered clouds
659,London,GB,51.5085,-0.1257,44.69,86,90,3.44,overcast clouds
660,Ivankiv,UA,50.9386,29.8943,37.63,74,100,7.45,overcast clouds
661,Slavuta,UA,50.3016,26.8651,39.7,62,100,6.15,overcast clouds
662,Borba,BR,-4.3878,-59.5939,88.21,61,100,2.35,overcast clouds
663,Snezhnogorsk,RU,69.1933,33.2531,1.18,88,92,3.56,overcast clouds
664,Papara,BR,-3.9839,-38.7273,83.71,56,70,8.12,broken clouds
665,Lasa,IT,46.6166,10.7002,38.28,79,2,2.13,clear sky
666,Juba,SS,4.8517,31.5825,82.76,34,1,2.82,clear sky
667,Port Augusta,AU,-32.5,137.7667,67.71,87,100,16.08,overcast clouds
668,Odweyne,SO,9.4092,45.064,70.05,33,2,13.27,clear sky
669,Mount Isa,AU,-20.7333,139.5,67.77,77,90,5.75,overcast clouds
670,Goderich,CA,43.7501,-81.7165,46.9,53,100,18.41,overcast clouds
671,Tomatlan,MX,19.9333,-105.25,91.49,31,5,4.92,clear sky
672,Porto Nacional,BR,-10.7081,-48.4172,91.4,70,98,2.53,overcast clouds
673,Oranjestad,AW,12.524,-70.027,84.15,74,75,12.66,broken clouds
674,Trairi,BR,-3.2778,-39.2689,83.07,72,69,13.8,broken clouds
675,Whitianga,NZ,-36.8333,175.7,67.01,86,100,5.48,overcast clouds
676,Kupang,ID,-10.1667,123.5833,80.55,79,100,2.15,overcast clouds
677,Luanda,AO,-8.8368,13.2343,78.8,78,40,9.22,scattered clouds
678,Salalah,OM,17.0151,54.0924,80.69,89,0,5.75,clear sky
679,Qaqortoq,GL,60.7167,-46.0333,32.5,97,100,22.79,snow
680,Kirovskiy,RU,45.0917,133.5136,14.18,96,100,3.58,light snow
681,Ushtobe,KZ,45.2514,77.9838,40.82,62,64,4.85,broken clouds
